Name,State,Title,Description
"Beinecke Rare Book & Manuscript Library","Connecticut","Beinecke Rare Book & Manuscript Library","The Beinecke Rare Book and Manuscript Library is located on the campus of Yale University and contains materials used by the students, faculty and scholars at the school. The materials are not given out for circulation but are available for research in the Reading Room. Registration is required. The library is one of the largest buildings in the world dedicated to rare books. There are 180,000 volumes in the central tower and an underground area with more than 600,000 volumes. The building features temperature and humidity controls to ensure proper preservation of the materials. The building itself is made of granite, marble, glass and bronze and was designed by Gordon Bunshaft. The project was completed in 1963. Guests enter through a revolving glass door where they are greeted by a glass tower of books that goes up through the core of the building. Part of the permanent exhibit includes the Audubon's Birds of America and The Gutenber Bible. The six major collections in residence include the General Collection, divided into the General Collection of Modern Books and Manuscripts and the General Collection of Early Books and Manuscripts and the Collection of Western Americana, the German Literature Collection and the Osborn Collection of English Literary and Historical Manuscripts. "
"Best Western Cristata Inn","Connecticut","Best Western Cristata Inn","The Best Western Cristata Inn is located at 2255 Norwich New London in Uncasville, Connecticut. The hotel allows check in at 3pm and check out at 11:30am. They do not allow pets. All rooms are studio suites with cable satellite, am/fm alarm clock, and free local calls. Room amenities do include some toiletries. The inn is one mile from Mohegan Sun Casino and 10 miles from the US Submarine Base.  All studio suites offer kitchenettes, fridge, microwave, and high speed internet. Hotel amenities include swimming pool (indoor heated), fitness center, business services, meeting/ banquet room for 50, and complimentary limo service to the nearest casino. A complimentary breakfast is part of the Best Western Cristata Inn experience. Nearby the hotel are Clinton Outlet Center, Mystic Factory Stores, Westbrook Factory Stores, and Nautilus Historic Ship Memorial. Gillette's Castle Museum is close by the inn as well. Though breakfast is served at the hotel, they do not have a full service restaurant. Instead, it is a continental breakfast in their lobby. Restaurants around Uncasville can be found easily from the hotel for lunch and dinner, as well as cooking meals in the suites provided by the Best Western."
"Bradley International Airport","Connecticut","Bradley International Airport","Visitors to the New England area are likely to land at Bradley International Airport in Windsor Locks, Connecticut. This airport is in the heart of New England and business travelers can use the Convention facilities. Windsor Locks is a city with plenty of accommodations, attractions, and destinations. In the fall Windsor Locks offers rich greens, yellows, oranges, and reds on the trees with bright blue skies that are welcoming. Bradley International Airport provides flights to a number of locales. Canada, San Juan Puerto Rico, the Caribbean, and Mexico are all available through this airport. Bradley also offers new flights every year for the traveler. If something is not available now it could be in a year or more. The major airlines at Bradley International Airport are Air Canada, American Airlines, Continental, Delta, Northwest, Southwest, United, and US Airways. Bradley is a hub for the Northeast United States and Canada. The airport does service local regional airlines, as well. Bradley Airport has Terminal A, Terminal B, and the East Concourse to serve their visitors. Each terminal and the east concourse will have shopping and restaurants for guests with long layovers to enjoy. There is a single point of entry to the terminals with a centralized security point. Shopping and restaurants are beyond the security check point. They just built a new terminal allowing more airlines to service the airport. Some of the options available at the airport include American Audio Visual, free Wi-Fi, shoe shine stations, Brooks Brothers, Cover 2 Cover, Silver Works, Paradies Kiosk and Paradies Shops. For restaurants the airport offers Boston Pizza, Concorde's Restaurant, Dunkin Donuts, Edy's Ice Cream, Einstein's Bagels, Fresh City, LavAzza Coffee and Pastry, Lock's Landing, Wicked Good Subs, McDonald's, Starbucks, and Sundowner Cafy. Located near the airport is the Sheraton Hotel. The hotel provides coffee, a restaurant, and a place to stay for the overly long layovers or stays in Windsor Locks. Travelers who are with US Airways Club can enjoy the 2,500 square foot Club with telephones, data stations, data ports, restrooms, business amenities, a bar and lounge. US Airways even provides a conference room and private conversation areas. It is possible to relax behind the doors for club members. Bradley International Airport provides cargo services. US Customs Container Freight Station has Total Airport Services and Foreign Trade Zone for cargo shipments that need to be made. They also have Aircraft Handling services for local aircraft owners. From the airport it is possible to take a taxi, rental car, limousine service, or local bus to a number of destinations. The airport also has ample parking. There is a long term garage for visitors who do not want their vehicle out in the elements while they are away. Rates can range from $2.50 for thirty minutes up to $69 for weekly stays. Short term parking is $2.50 for up to thirty minutes and $24 for daily. These rates can change based on airport increases, so it is best to check the rates before traveling to find out what the current rates are."
"Bradley Playhouse","Connecticut","Bradley Playhouse","The Bradley Playhouse is located in the town of Putnamand is over 100 years old. It is a Vaudeville style theatre and is located in the town's Antiques District. Bradley is an amateur community theatre and is operated by the Theatre of Northeastern Connecticut, Inc. or TNECT. In addition to the seven annual shows at the Bradley, the theatre also plays host to a variety of special fundraising events for the restoration fund. The theatre began in 1890 when Random Bradley decided to build a theatre in downtown. He purchased land on Front and Livery Streets and by 1901 his dream was a reality. The goal of the theatre is  to produce or sponsor quality theatre and entertainment for the residents of Northeastern Connecticut and the surrounding areas, to encourage the development of creativity through the support of local artists, and to support education and hands-on experience in the creation, direction, and production of theatre and the performing arts. Previous performances have included Same Time Next Year, You Can't Take It With You, Wait Until Dark, Educating Rita, Steel Magnolias, A Few Good Men, It's a Wonderful Life, a Christmas Carol, Fiddler on the Roof, The Nerd and Annie. "
"Bridgeport Bluefish Baseball Club","Connecticut","Bridgeport Bluefish Baseball Club","The Bridgeport Bluefish are part of the Liberty Division of the Atlantic League of Professional Baseball, which is considered professional baseball, but is not affiliated with Major League Baseball. The home stadium of the Bluefish is The Ballpark at Harbor Yard. Bridgeport saw its first professional baseball game following the Civil War. There was a break in play for the latter half of the 20th century until the Bluefish found their home there in 1998. The team is frequently successful and has been earned the right to play in four Atlantic League Championship Series, winning the 1999 battle. The Bluefish hold the record for the most games won in Atlantic League history. The Atlantic League often features veteran minor league baseball players, as well as about-to-retire Major League players. Several former MLB players have played for the Bluefish including Mariano Duncan, Deivi Cruz, Junior Spivey and Jose Offerman. Team colors for the Bluefish are aqua, silver and navy blue and their logo is a Bluefish cartoon drawing. The stadium features a team store where fans can purchase team apparel, souvenirs and score cards for their game. There are also a variety of concession options, as well as a Kids Club. Games are a popular destination for families, birthday parties and a variety of other special events. "
"Bruce Museum of Arts and Science","Connecticut","Bruce Museum of Arts and Science","The Bruce Museum of Arts and Science is located in Greenwich, Connecticut and does its best to promote the understanding and appreciation of arts and sciences to enrich the community. The museum is frequently voted best by Greenwich media and features a large permanent collection and numerous temporary exhibits. The building was originally a private home for Francis Lister Hawks, a lawyer, historian and clergyman living in the area during the mid-19th century. The museum came together gradually over the years as the community helped construct its collection of nearly 15,000 objects. The first directors of the museum focused on Connecticut painters, as well as the natural sciences including mineral and avian exhibits in the collection. The museum underwent a complete renovation in 1992 and re-opened its doors in 1993. The Bruce was honored in 1998 with the American Association of Museums award, given to less than five percent of all museums. The building overlooks the Greenwhich Harbor, making it the ideal scenic and educational destination for visitors, local residents and school groups. The permanent collection of the museum includes art objects like paintings, drawings, photographs, prints and decorative arts, textiles, science materials like minerals and fossils, ethnology and history. "
"Bull's Bridge","Connecticut","Bull's Bridge","Bulls' Bridge is located near Connecticut's highest point and provides a place for visitors and residents to enjoy a hike near waterfalls, rapids and a small gorge. The bridge is one lane. The hike up to the top of the peak is challenging, but well worth the trip. A portion of the trail includes a part of the Appalachian Trail, which continues all the way to Georgia. Easier hikes can be had along the way and many people driving through the area often take a few minutes to walk just a small portion of the trail. One of the most popular features of the trail is the Bull Bridge, a covered bridge built by two members of the Bull family. The original bridge is believed to have been built during the mid-18th century, but some believe it was later than that in an effort to attraction drivers heading from New York City to upstate Connecticut. The main route leading to the bridge is from Route 7, but it can also be reached by passing the Webetuck Village. Those hiking in the area of the bridge should be careful because the heights and edges are often difficult to navigate. The area is a popular destination for kayakers and they travel from all over the East Cost to enjoy rides following a heavy rain. The area has been dangerous and more than one kayaker has faced death. "
"Bushnell Center for Performing Arts","Connecticut","Bushnell Center for Performing Arts","The Bushnell Center for the Performing Arts has offered live theatre performances since 1930. Dotha Bushnell Hillyer created the theatre as a living memorial for her father, the area's beloved minister, philosopher, civic leader and theologian. The center is capable of seating 2,800 people. It was designed by the same architectural firm that designed Radio City Music Hall in New York City. The Bushnell is a blend of Georgian Revival and Art Décor design. The mural Drama, painted by Barry Faulkner, hangs from the center's roof and is the largest of its kind in the country. Recently 90,000-square feet of space were built adjacent to the theatre, providing over 900 additional seats, a classroom space, rest rooms, a cafe and a gift shop. The Hartford Symphony Orchestra is perhaps the center's most famous resident, performing for the community on the regular basis. The center offers a variety of education programs including everything from cooking classes to spelling bees. A popular program at the theatre is the lecture series that includes Helen Keller and Eleanor Roosevelt, a part of the children's theatre experience. The center's school-based arts program offer art as a part of the classroom, community, school curricula and directly to students. The goal is to motivate students to discover and participate in the arts. "
"Bushnell Park, Hartford, CT","Connecticut","Bushnell Park, Hartford, CT - Hartford, Connecticut - Downtown Park Provides Setting for Activities and Boasts Only Municipal Park Art Gallery in All of State","Bushnell Park, Hartford, CT is one of several large parks in the center of this Capital City. It is directly across from Union Station. The park was named for the Reverend Horace Bushnell, who officially proposed its creation to the City Council in 1953. Ironically the local Hartford landscaper, Frederic Olmstead, renowned for his design of urban parks, was too busy designing Central Park in New York at the time and could not participate in the project. Olmstead recommended Swiss-born architect Jacob Weidenmann in 1861, who worked with Bushnell to develop the design. 1,100 specimens of 157 varieties of trees were planted in the original park. Today 750 trees native and rare trees are standing in the park. The park has changed and evolved over time but it is still an oasis in the midst of urban life for Hartford residents. Among the sights at Bushnell Park, Hartford, CT, is the Soldiers and Sailors Memorial Arch that commemorates the 4,000 Hartford born veterans and dead of the Civil War. The arch, with its two towers, stands in a Gothic and Romanesque Revival style. It is crafted of Portland brownstone and dates back to 1886. Visitors can tour the inside, climbing the 97 steps for a panoramic view of the park and the city. The site is also home to the Spanish-American War Memorial that dates to 1937 and is in the form of the Greek War Goddess Nike. Several other statues stand in the park dedicated to historical Hartford natives including the marble Corning Fountain which John Corning erected in tribute to his father late in the 19th Century. Curiously, no statue has ever been erected to honor the Rev. Bushnell, despite the fact the park continues to bear his name. From May through October, the carousel is open in the park as well. This is one of the oldest wooden carousels in the US that is still in operation. Located at 60 Elm Street in the Bushnell Park, Hartford, CT, is the Pumphouse, which is built of stones that were part of former bridges over the extinct and buried Park River. The Tudor-designed structure which appears to be an English Cottage is home to a working Pump House for flood control as well as an art gallery. It is the only art gallery in any Connecticut municipal park. It features the work of local area artists. A Caf, is attached to the gallery with a 5,000 square foot outdoor area that boasts a full bar as well as lunch and dinner menus. It is closed in the colder months as well as on Sundays. Mon-Friday it opens at 11:30 AM and served food until 10 PM. It is open Saturday for dinner only. There is usually live music here in the evening. The Bushnell Park, Hartford, CT is also home to a small pond near Jewell Street as well as a performance pavilion with a 3,200 square foot stage that hosts theater, music and community events."
"Butler-McCook Homestead","Connecticut","Butler-McCook Homestead","The Butler-McCook Homestead is a House and Garden located at the Main Street History Center in Hartford. Visitors can tour the homestead individually or in groups. The property was home to four generations of a family that witnessed the evolution of Main Street from the American Revolution all the way through the mid-20th century. The exterior has been maintained so it looks similar to how it looked when it was built in 1782. the back of the house features a Victorian ornamental garden, originally created in 1865. The original furnishings still flank the interior of the home and range from Victorian toys to hand-crafted colonial furniture. The family residents have included industrialists, missionaries, physicians, artists, world travelers, educators and social reformers and all have contributed to the evolution of the home. Guests can take an individual tour of the home or they can participate in one of the Specialty House Tours which include Portraits, Paintings, and Landscapes: Discovering the McCook's Art Collection, Amazing Ladies: Meet the Women of the Butler-McCook Family or Discovering the World: The McCook's World Travels. Those interested in the history of Hartford or a historical education concerning the development of the country through colonial days until the present will enjoy a visit to the Butler-McCook Homestead. "
"Captain Nathaniel Brown Palmer House","Connecticut","Captain Nathaniel Brown Palmer House","The Captain Nathaniel Brown Palmer House is located in Stonington, Connecticut and was built in 1852 by Captain Nat and his brother Alexander Smith Palmer. It sits on an elevated area of land overlooking the Stonington Harbor. This enabled the Palmer family to identify ships coming in from distant ports. The home was at one time threatened by demolition, but was purchased in 1994 by the Stonington Historical Society. This group preserved the sixteen room Victorian style home and is responsible for the current maintenance of the property. The home also features memorabilia from Captain Palmer's discovery of Antarctica, as well as from the many adventures of the Palmer brother's lives. Captain Palmer was born in 1799 and began exploring the seas at a very young age. He was a ship's master by the age of 19 and his brother Alex, seven years younger than Nathaniel, became on by the time he was 21. Many of their sea adventures included exploring the most desolate areas of the world in hopes of building profits from whaling and sealing. During his voyage to the South Atlantic during 1820 and 1821, Nathaniel sighted land he was not expecting to see which turned out to be Antarctica. The region of the continent became known as Palmer Land. "
"Carousel at Lighthouse Point Park","Connecticut","Carousel at Lighthouse Point Park","The Carousel at Lighthouse Point Park is a beloved historic facility in the town of New Haven. The park is also home to a variety of spaces that can be used for private parties, weddings and celebrations. It offers great views of Long Island Sound and the New Haven Harbor. The area offers a boardwalk that runs parallel to the beach, as well as the Shore Shack where visitors can grab a bite to eat or refreshing beverage. The carousel is open during the summer hours on Saturdays and Sundays. It runs every 20 minutes and can be ridden for just 50 cents. Guests will need to pay $10 for parking in order to access Lighthouse Point Park. The carousel was constructed at the height of the carousel age when more than 10,000 of its type were in operation during the early 20th century. Today, there are less than 100 still in existence today. The carousel features 72 figures on a 60-foot platform. The carousel was the most popular activity in the park for many years, but over time people began to lose interest and the carousel deteriorated. A combination of harsh weather and neglected combined to close down the carousel in 1977. The creatures were broken down and put into storage and the Wurlitzer organ stopped playing. In 1980, the mayor of New Haven gathered a group of citizens to restore the carousel. Within a short time, the figures had been cleaned and the carousel had been rebuilt. "
"Cathedral of St Joseph","Connecticut","Cathedral of St Joseph","The Cathedral of St. Joseph in Hartford, Connecticut opened in 1962 and served as the replacement for the church that had burned down in 1956. The Cathedral features a large stained glass window that was made in Paris. There is also a large ceramic tile mural behind the altar that is the largest of its kind and a four manual Austin pipe organ. The Cathedral is similar to the Sainte-Chapelle in Paris, making the stained glass window even more fitting. The Cathedral has a capacity of nearly 1,800 people. The tower is home to a dozen cast bronze bells that range in weight from 225 pounds up to nearly 4,000 pounds. The tower is topped with a 25-foot cross. The Cathedral is home to a variety of contemporary ecclesiastical art that includes metal and stone sculpture, stained glass and mosaics. The Cathedral is home to an active church community and groups include a Pastoral council, a worship committee, a pro-life committee, a funeral ministry, greeters, senior outreach, altar servers, a music ministry, a religious education committee and a Cathedral sandwich ministry. The parish participates in a variety of social action projects including a Christmas Giving Tree, collecting bottles for deposits, collecting for the Society of St. Vincent De Paul and fighting hunger. "
"Cedar Hill Cemetery","Connecticut","Cedar Hill Cemetery","The Cedar Hill Cemetery was established in 1864 and is the final resting place for more than 31,000 people. The cemetery is set on 270 acres and in addition to serving as a cemetery is also home to art, wildlife and a peaceful destination for visitors. Cedar Hill is a National Historic Landmark. The cemetery is nonsectarian and privately managed. It is considered a rural cemetery and features sculpted monuments, landscaping and natural resources. It is one of the more unique cemeteries in New England because of its ornamental foreground of ponds and meadows. The Cedar Hill Cemetery Foundation provides support and assistance to the cemetery, providing tours, planning events and educating visitors about the historical significance of the cemetery. The foundation also works to ensure that the grounds are preserved in a way befitting the history of the cemetery. Famous names who have come to rest at Cedar Hill include Jacob Weidenmann, Samuel Colt, Gideon Wells, Isabella Beecher Hooker, Thomas Gallaudet, Horace Wells, Gardner Bulkeley, J.P. Morgan, Yung Wing and Katharine Hepburn. In addition to the cemeteries deceased residents, there are a collection of living creatures on the land including white-tailed deer, coyote, red fox, rabbit, songbirds, raccoons, Canada geese, ring necked pheasant, wild turkeys, mallards and wood ducks and a variety of other water fowl. "
"Center Church & Crypt","Connecticut","Center Church & Crypt","The Center Church and Crypt is located in downtown New Haven. The crypt is arguably the most famous part of the church, but the building is filled with impressive architecture, a Fisk Pipe Organ, a Waterford Crystal chandelier, a collection of silver items and Tiffany stained-glass windows. The organ was built in 1971 in Gloucester, MA and includes mechanical key and stop action, as well as pipes with 16foot bourdon stops. It is the third organ in the church, following a Hutchinson organ and an Austin organ. Some of the pipes from the Austin were used in the creation of the Fisk. The Crypt has gravestones dating back to 1687. Those touring the church and crypt will learn about three centuries of history and see 137 gravestones including the family of President Rutherford Hayes, Benedict Arnold's wife, the founder of Yale College and Sarah Whiting. The crypt is open from April through October on Thursday and Sunday. Groups tours are available with advance notice. The church was built over a portion of the cemetery and there are between 5,000 and 10,000 unidentified remains in the upper area that belonged to early New England settlers. Visiting the church and cemetery is like taking a step back into colonial times. "
"Charles W. Morgan","Connecticut","Charles W. Morgan","The Charles W. Morgan is a whaleship that sailed in the 19th and early 20th centuries. The ship is on exhibit at the Mystic Seaport Museum and is undergoing restoration to ensure the public will have the ship for educational and historical purposes for years to come. Prior to the restoration, visitors were able to board the ship during their visits. The ship was responsible for harvesting whale blubber for whale oil, which was used in lamps during its heyday. The ship was named for its original owner, a Quaker man who worked with the Hillman brothers to build the ship. The Morgan sailed for 80 years and made 37 voyages that ranged in length from nine months to five years. Morgan became the proud owner of more than 54,000 barrels of sperm whale oil and more than 150,000 pounds of whalebone. Visitors today can experience demonstrations that are both educational and entertaining. Guests can see the setting and furling of the sails, learn about Finding Your Way at Sea, a cargo handling demonstration, a Dog Watch or enjoy a demonstration on whale hunting. In addition to the Morgan, visitors to the area can enjoy a trip through the Mystic Seaport Museum where they will learn about the seafaring history of Mystic. "
"Christ Church Cathedral","Connecticut","Christ Church Cathedral","The Christ Church Cathedral has been in operation since 1795 and reached Cathedral status in 1919. The church is one of the oldest Gothic-style churches in the country and is listed on the National Register of Historic Places. The interior of the Cathedral features nine stained-glass windows that were made in England. Parish members focus on faith formation for all ages, outreach, diversity, excellence in worship, heritage, bridging the gap between urban and suburban life, speaking out for global peace and justice and offering a safe place for dialogue among parishioners. The goal of the church is to be an open and nurturing Christian community gathered for worship, spiritual growth and service; to welcome and serve those who live in, work in, and visit the city of Hartford; and to be a spiritual and liturgical center for the people of the Diocese of Connecticut. The congregation serves the people of the towns in the Greater Hartford area. The immediate area surrounding the church in downtown Hartford benefits from the presence of the church, which is surrounded by businesses, apartment and condominiums. Visitors are invited to park in the alley for 8 am morning service, but must park in the streets for other services. The Hartford Stage Garage also offers free parking for Sunday service. "
