Name,State,Title,Description
"Adrienne Arsht Center for the Performing Arts of Miami-Dade County","Florida","Adrienne Arsht Center for the Performing Arts of Miami-Dade County","The Adrienne Arsht Center for the Performing Arts in Miami- Dade County, Miami, Florida is located at 1300 North Biscayne Boulevard. The vision of the center is to offer excellent performances to the community in order to bring the power back to performing arts for those who come to see performances. They focus on offering diverse programming for the community with enlightening pieces, educational properties, and entertaining means.  There are two locations for onsite dining: Prelude and Bombay Sapphire Lounge. Both locations serve contemporary American cuisine before a performance. Parking is possible at the center in a variety of different parking lots. Self parking is $15, while valet is $25. Performances change each year to keep residents happy. Those with memberships can enjoy a variety of entertaining performances like Miami City Ballet, Kathy Griffin, In the Heights, and more. There are single ticket options and prices are based on the seating or performance. Since the Adrienne Arsht Center brings in a number of artists the prices for seating can vary. A few performances for 2011 include The 5 Browns, Jazz Roots, and Vanessa Williams. Some of the performances are all about benefits and charities, while others are strictly artistic."
"Adventure Island","Florida","Adventure Island - Tampa, FL - Family-Oriented Water Park","Adventure Island is a 30-acre family-oriented water park located in Tampa, Florida. It features a wide variety of different water-related rides, attractions, and facilities specially designed to appeal to patrons of all ages. These include waterfalls, corkscrew slides, and a giant wave pool. The park as a whole was designed to reflect the general mood and feeling of life in the Florida Keys, as well as the casual lifestyle that many people associate with this area. As one of Florida's most popular water parks, the heartbeat of the facility lies in its varied selection of water attractions, slides, and rides. The Riptide is known as Florida's original four-lane mat slide'' and allows up to four people to race each other on enclosed tubes down a 55-foot drop. The Everglades lets park patrons speed down a 72-foot watery incline on floating toboggans. The Gulf Scream is a 210-foot, 25-mile-per-hour body slide that ends in a delightful splash in the pool below. The Wahoo Run is a thrilling raft ride for up to five riders - perfect for the entire family to experience together. However, it's important to note that these are only a few examples of the many similar rides available. Other notable and popular attractions include Adventure Island's famous 17,000 square foot wave pool. Visitors to the wave pool are treated to simulated but realistic rolling surf that has been known to include waves of up to five feet high! Choose from wading or swimming in the pool freestyle or riding the waves in inner tubes as you please. Many younger visitors also enjoy visiting Fabian's Fun Port where everything's been scaled down especially to fit smaller hands and smaller bodies. The Fun Port includes a mini-wave pool, bubbly springs, and a jungle gym. Visitors of all ages also enjoy the Rambling Bayou when it's time to take a break from the spills and thrills. The Rambling Bayou consists of an ultra-calm, half-mile long inner tube ride down a scenic river. Enjoy beautiful views, stunning landscapes, tropical waterfalls, and even a little bit of rain and fog. It's a perfect way to wind down and relax between wild rides on Adventure Island's more heart-stopping attractions. When it's time to grab a bite to eat, park patrons have several options available to them. Casual favorites like pizza, burgers, wraps, and hot dogs are available at the Surfside Cafy or Mango Joe's. You can also keep your cool by grabbing a cone or sundae at Surfside Ice Cream or Gulf Scream Ice Cream as well. Looking for a spot to kick back and relax while you enjoy a snack and a cold beverage of your choice? Stop by the Bayou Beach Club and take a load off while you recharge and relax. Locals or regular visitors to Adventure Island also have the option of signing up for a membership card or season pass. Those interested in this alternative to purchasing individual tickets are invited to visit Adventure Island's website or request further information upon their next visit to the park facility."
"Adventure Landing","Florida","Adventure Landing - Jacksonville Beach, FL - Water Park and Family Entertainment Center","Adventure Landing is a family-oriented water park and entertainment destination located in Jacksonville Beach, Florida. It features a wide selection of unique rides, attractions, and activities that visitors of all ages will be able to enjoy and appreciate. The water park portion of Adventure Landing is known as Shipwreck Island. It is open to the general public during the spring and summer seasons, as well as weekends throughout the month of September. It includes a vast variety of different water attractions and rides ranging in intensity from mild to wild, the better to provide appropriate and enjoyable activities for the entire family. Some of the most popular and more thrilling examples are as follows. The Undertow is a heart-stopping 400-foot, 23-mile-per-hour, two-rider slide attraction that treats patrons to a trip through a series of exciting twists and turns on a double raft. The Eye of the Storm is described as an extreme body slide'' over 40 feet high that invites riders to see how many revolutions that can make before being dropped into the 8 foot pool below. The Rage is an incredibly exciting water-coaster that propels riders upward at speeds of 18 miles per hour by way of thousands of gallons of water. The Hydro Half Pipe is a fast-paced water ride designed to be a water version of the familiar skater's half pipe. Adventure Landing also features plenty of milder rides designed to appeal to families and younger visitors as well. The Kiddie Cove is an area especially for toddlers featuring two smaller, child-friendly water slides. The Pirate's Play Village is an interactive play area three stories strong that features spraying nozzles, slides, waterfalls, and more. The 500,000-foot Wave Pool treats park visitors to simulated waves up to 3 or 4 feet tall and is a treat for all ages. Should you want to pay a visit to Adventure Landing in the off-season, or would simply like a break from the water for a moment or two, there are plenty of year-round, dry-land activities to choose from as well. Two unique miniature golf courses featuring beautiful landscaping and foliage offer hours of fun for mini-golfers of all skill levels through engaging obstacles like mountains and waterfalls. Adventure Landing's Area 51 Laser Tag arena promises thrilling laser tag interaction through strategic attack zones, mazes, and much more. In addition to this, there's also a comprehensive video arcade, a number of batting cages, a flight simulator, the Wacky Worm roller coaster, and an Adventure Speedway Go-Kart track as well. As with many similar parks of its type, Adventure Landing is a perfect venue choice for group outings, birthday parties, and the like. Special group rates or programs are available in many cases. There are also a number of affordable and comprehensive birthday party packages available - just the thing for your child's special day! Season passes are also offered as an alternative option to purchasing individual tickets for locals or regular visitors. Those interested are welcome to visit the Adventure Landing website or contact the park directly for more information."
"Adventure Mopeds","Florida","Adventure Mopeds","Adventure Mopeds in Pensacola, Florida is one way to rent a vehicle to see the city's attractions. Adventure Mopeds is located at 4145 Barrancas Avenue. It was started as a small business in order to help those who visit the city get around. They rent and sell mopeds. They are also a service business.  They are also a TANK authorized dealer. They repair all Chinese motorcycles and motor scooters. Adventure Mopeds is near the Naval Air Station, which is also home to the Blue Angles. Adventure Mopeds is open from 10am until dark Tuesday through Sunday. Rental rates are $15 per hour or $50 for four hours. A day rental is $100 a day. Rentals are only given to those who are 16 years or older. They must also have a current valid driver's license. For military personnel they do have a Military discount. Adventure Mopeds started in Texas in 2008 with only 10 scooters, but was moved to Pensacola for several reasons. The business began with 10 scooters, helmets, tools, and office equipment. Since the business has been open it has been successful in rentals, as well as sales and services. The warmer months are the most busy."
"Adventure World Intracoastal Center","Florida","Adventure World Intracoastal Center","Adventure World Intracoastal Center is a large recreational haven located in Hollywood in Florida. It is a well-loved place for families to unwind in the outdoors within a safe and controlled environment.  The center is open every day of the year. From 10am, visitors can check out its natural landscapes and charming facilities, where the waters of the Atlantic Ocean lap against its small, but pretty sandy beach. Thrills and spills are never far afield as children enjoy boat trips and boating tours with their parents. Even young children find the center an enchanting place to play. Safety is always of concern and life jackets and safe boats allow even the younger crowd to learn to canoe and kayak in safe waterways. However, for the more experienced and the teenager amongst them, sharing the challenges of ocean canoeing and kayaking is a therapeutic experience that rekindles the bonds between them and their families. For a nominal charge and admission fee, the possible fun experiences can last well until 6pm every night. In fact, the center's most popular activities include jet skiing and air cat riding. Experienced guides lead everyone through safety checks and emergency procedures to ensure that each participant gets the most out of their visit to the center in the safest way possible."
"African Queen","Florida","African Queen","The African Queen was a Glass Bottom Boat available for charters. The boat is based on the movie African Queen which starred Humphrey Bogart and Katherine Hepburn. The African Queen was built in 1912 in Lytham England. It serviced the Victoria Nile and Lake Albert. It was used in the film in 1951. The boat was also used from 1912 to 1968 by the British East Africa Company for passenger and cargo shuttle across Lake Albert to go between the Belgian Congo and Uganda.  The actual boat is not in service any longer; however, visitors to Key Largo, Florida can enjoy seeing the old boat on a tour with the Key Largo Princess, which is a glass bottom boat. The tour boat has a capacity for 125 people. They offer cocktail cruises, wedding, and meeting space. The Princess is taken out in two hour trips, with an hour out and an hour back. The trip takes visitors into John Pennekamp Coral Reef State Park. With its glass bottom guests can see fish, coral, and sea grass on the floor of the salt water park. There is a sun deck for eating meals, getting drinks, and enjoying the scenery."
"Ah-Tah-Thi-Ki Museum","Florida","Ah-Tah-Thi-Ki Museum","In the Mikauki language of the Seminole Tribe of Native American Indians, Ah-Tah-Thi-Ki means a place to learn. The Ah-Tah-Thi-Ki Museum is just that, as well as a tribute to the original Floridians, their culture, artifacts, and history. Surrounded by the natural beauty of the Everglades within the Big Cypress Reservation, this facility is affiliated with the American Association of Museums, the Smithsonian, and the Florida Association of Museums.  Featured here are exhibits showing how early Seminole Indians lived in the Florida swamps. There are permanent displays for indigenous dances, games, camp life, cooking, boating, hunting, and even a wedding ceremony. In the rotating gallery space, exhibits change every six to twelve months. One of the highlights of any visit is the museum's film entitled We Seminoles, which tells of the tribe's dramatic struggle to remain in their Florida home. There are also a number of nature trails for walking through the reservation's 60-acre cypress dome and a mile-long boardwalk with seating areas spaced out ever eighth of a mile or so. A museum store and four restaurants are also available. The Ah-Tah-Thi-Ki Museum is located at 34725 West Boundary Road, Clewiston, Florida 33440. General admission is $9 for adults and $6 for seniors aged 55 and over, students aged 5 to 18, and military personnel. Children under four are admitted free of charge. Museum hours are from 9am to 5pm daily."
"Air Force Armament Museum","Florida","Air Force Armament Museum","Air Force Armament Museum inspires airplane lovers in a fun location near Fort Walton Beach in Florida. Visitors can see displays and exhibitions that run the full span of warfare's aviation history through to modern times.  The museum has varied collections, starting with World War I. Varied displays provide interactive artefacts and information about bombs and planes, as well as other forms of aircraft ammunition. There is even a collection of full size, vintage aircraft from militaries across the world, including the famed Blackbird. With free admission, visitors can indulge in hours of museum activities and fun, not limited to touching and understanding about rockets and missiles. There is a replica Operation Desert Storm bunker buster and popular cockpit exhibitions that allow even kids to sit in real life-size cockpits. With twenty-five types of military aircraft and numerous planes from WW II, the half hour film about local airbase history is a relieving break from the climbing and walking that visitors have to do to see everything the museum has in store for them. Receiving about eighty thousand visitors annually, the museum offers outstanding tours. Even though it is open from 9:30am to 4:30pm, from Monday to Saturday, seeing everything in one day is close to impossible. Most visitors plan an entire few days to a week around this exciting attraction."
"Al Lopez Park","Florida","Al Lopez Park","Al Lopez Park, located on North Himes Avenue, consists of a vast 132 acres of lush scenery full of wildlife, and all the amenities needed for an eventful get-together. Visitors can choose to sit back, relax and enjoy the view or throw a football in the field with a few friends. There are two ponds, one of which fishing is permitted. There is a playground for the kids, various trails for jogging, sheltered picnic areas complete with grills and a fenced in dog park.  The park is located just off the moving traffic of Dale Mabry and is considered a hidden gem among locals. A large dog park is perfect for socializing the four legged friend and is nicely shaded and surrounded by a four foot fence for protection and security. Shelter areas are offered throughout the park and perfect for birthday celebrations and hang-outs. Shelter rentals may be rented to ensure availability. The park's location makes it popular as it sits right next to Raymond James Stadium. The park has a history of being popular among tailgaters during football season and the Yankee spring training baseball games. Shelters and BBQ pits are full during the sports season and warm summer days."
"Albin Polasek Museum & Sculpture Gardens","Florida","Albin Polasek Museum & Sculpture Gardens","Founded in 1961, the Albin Polasek Museum & Sculp­ture Gar­dens holds an art collection focusing primarily on American representational sculpture, with over 200 works by Czech-born American sculp­tor Albin Polasek. The museum offers guided tours of the historic Polasek residence and chapel, an outdoor sculpture garden and a gift shop. The museum is the retire­ment home of 2004 Florida Artists Hall of Fame inductee Albin Polasek, is listed on the National Register of Historic Places and is one of only 30 members of the National Trust's His­toric Artists' Homes and Studios.  Daily public tours are available at the museum and gardens. Docent led tours of the Historic House and Chapel are included with paid admission to the museum. Times are subject to change. The museum and gardens are available for rent for special occasions like wedding and receptions. Onsite park­ing spaces hold approximately 100 cars with valet parking. If the event requires additional parking space, the valet service will determine whether parking should be on or off-site. All groups requiring parking of 45 or more cars must utilize valet service. All guest cars must be off-site immediately following the event. Volunteer and sponsorship programs are available through the museum. Volunteer registrations are available online or in person."
"Alexander Brest Planetarium","Florida","Alexander Brest Planetarium","The Alexander Brest Planetarium is part of the Museum of Science and History. The planetarium was built in 1988 in Jacksonville, Florida. It has a 60 foot diameter on the dome with a JBL audio system. It also uses the Zeiss Jana Optical planetarium star projector. Inside the facility there is enough room for 200 seats. In one year, the planetarium can have 60,000 people attending the shows.  Mr. Alexander Brest, upon his death donated money to the museum for the planetarium's construction. At first it used the Dove X and DORK automation system with slide projectors. In 1996, it received the automated upgrade to the JHE system. In June 2010, a large half million dollars donation was given to the museum to improve the planetarium once again. A Konica Minolta Super MediaGlobe II with a projection of 118,000 stars and a 3D digital space projection will be added. The renovated planetarium has already received a new name- The Bryan Gooding Planetarium in the Alexander Brest Science Theatre. Bryan Gooding was responsible for the donation. In addition to star gazing options, there is an educational program involving music called Cosmic Concerts which occur at midnight or later on evenings or weekend nights."
"Alexander Springs","Florida","Alexander Springs","Alexander Springs is located in Ocala, Florida as part of a nature park. The Springs area is a great place for family picnics. Alexander Springs offers picnic tables and grills for those who want to have a complete cookout. There is also plenty of space for other activities including football, swimming, and enjoying the beach. The beach is a small area of sand for kids to build sand castles on, as well as for sunbathing.  Alexander Springs also provides showers. There is a campground onsite, but it does not have electricity for RVs or campers. From the campground it is a short walk to the swimming area and picnic tables. With the swimming area it is possible to bring rafts and other floats. It is a convenient way to enjoy the water and enjoy the nature one will find there. The water is warmest in summer months. From May to September water temperatures can be around 70 to 80 degrees. It is one of the best parks in Florida for amenities and attributes in the middle of the state. The drive to Alexander Springs is about an hour from Kissimmee, Florida. Scout troops also tend to visit the park."
"Alfred B. Maclay State Gardens","Florida","Alfred B. Maclay State Gardens","The Alfred B. Maclay State Gardens is located in Tallahassee, Florida. The gardens are located on 1, 076 acres of land that has been planted with a wide variety of ornament plants and flowers. The garden was named for Alfred B. Maclay, who, with his wife, owned the land. Together, they began the planting of the gardens in 1923. The property was used as their winter home. The gardens are considered a masterpiece among enthusiasts of floral architecture. There is a brick walkway running throughout the garden that allows visitors to stroll through the area without disturbing the plants and flower planted throughout. There is also a reflection pool, a walled garden and several camellia and azalea plants. Located on the property is Lake Hall. Lake Hall offers fishing and swimming, as well as opportunities to go canoeing and kayaking. Park-goers have access to grills and pavilions, creating several alcoves throughout the park for picnicking. There are two short nature trails overlooking the lake that are ideal for nature walks with children, as well as an opportunity for adults to enjoy a short hike. A five mile multi-use trail leads around Lake Overstreet and is connected to the gardens. Bikers, hikers and horseback riders can use this trail for recreation. Though the climate in Tallahassee is usually pleasant and comfortable, the high blooming season for the park is from the beginning of January until late April. The best time to visit is in March. "
"Alhambra Water Tower","Florida","Alhambra Water Tower","Erected in 1924, the Alhambra Water Tower has been described as a lighthouse that has never seen the sea. It was built for George Merrick's first platted subdivision north of Coral Gables and was used for storage as part of the water supply system for the city from 1926 to 1931.  The Alhambra Water Tower is actually two structures in one. It houses an inner steel tank that resembles any other water tower in terms of looks and purpose. But around the tank, Merrick had a façade created of a wood frame and reinforced concrete to resemble a lighthouse, thus transforming the structure into a true work of art. Abandoned during the Great Depression, the tower fell into disrepair and was scheduled for demolition in the 1950s. However, public outcry forced the city to save it from the wrecking ball and, in 1993, it was restored to its original look. Today, the Alhambra Water Tower is a local landmark, listed on the Coral Gables Register of Historic Places since 1988. It features circle-head windows and an orange-colored smooth stucco base. A half-round stucco band separates the base from the upper levels of the tower, which are finished with a rough texture of yellowish orange. The tower can be viewed in the landscaped median of Alhambra Circle at the intersection of Coral Way, Greenway Drive, DeSoto Boulevard, and Anderson Road in Coral Gables, Florida."
"Alliance for the Arts","Florida","Alliance for the Arts","The Alliance for the Arts is an organization that is located in Fort Myers, Florida, devoting its time to facilitating and nurturing cultural and arts promotion, development, education and creation in the Lee County area. Founded in the 1970s, the organization provides support and theater space with a huge cultural centre.  The organization has varied venues for guests to enjoy throughout the year with theatrical and musical performances. These include a 150-seat theater and a 1500-seat amphitheater type stage. Its meeting and conference spaces are also used for trade shows, school art programs and artistic summer type exhibitions and camps for kids. One of the organization's most important fall time events is its hosting of the Walk Thru the Arts. Varied exhibitions and displays from artists across the county, showcase both well-known and up and coming artists of all ages. The organization also has artistic displays and works dotted around the county, including art in government buildings. It is constantly adding new art to the downtown area, as well as assisting in cultural and artistic improvements to the city's many green spaces in the form of artistic landscaping. The Alliance for the Arts provides both free and charged admission events. Its centers are open to the public throughout the year for entertainment and educational purposes."
"Alltel Stadium","Florida","Alltel Stadium","Alltel Stadium existed between 1997 and 2006. It replaced the Jacksonville Municipal Stadium name for those years. At the end of 2006, the stadium once again became Jacksonville Municipal Stadium. The building has remained the same since its opening in 1995. However, after a set period of years the naming rights are usually sold. Alltel Stadium is now referred to as EverBank Field. As of 2010 the stadium underwent naming contracts with EverBank for a five year deal.  In 2016, the stadium could very well be named Jacksonville Municipal Stadium again. The stadium is a football location for the Jacksonville Jaguars. The Jaguars are part of the National Football League. They also host Florida versus Georgia Football Classic games each year. There is a huge rivalry between the University of Florid and University of Georgia. The Gator Bowl is a post season college game, which is highly popular in Jacksonville and held at the former Alltel Stadium. The stadium replaced the old Gator Bowl Stadium, which was constructed in 1949. Today the new stadium covers 10 acres with 76,867 seats. In 2005, while still the Alltel Stadium, they were hosts to the Super Bowl XXXIX with the Patriots and Philadelphia playing for the win."
"Amelia Earhart Park","Florida","Amelia Earhart Park","The Amelia Earhart Park is located in Hialeah in Florida, a park that was named in honor of Amelia Earhart, one of the world's most famous, first female pilots. Situated in the city center, the park is a vast area with plenty of recreation for families with kids.  The park consists of two large lakes, ideal for bass fishing, and a kids' island, store and picnic area. Amongst its other treats is a farm type village with a farm yard full of animals for kids to pet. Additionally, it is popular with all ages because of its pony rides and long biking trail. In fact, the biking trail is popular with mountain bikers who enjoy its varied obstacles, allowing them to test their skills and challenge themselves at avoiding other bikers enjoying the outdoors experience and exhilaration of numerous man-made hills, twists and even turns. The park is open throughout the year, providing an excellent place for relaxation. Even the elderly swarm to the park when the weather permits to enjoy horseshoe throwing and bowls. Its store resembles one found in any country town or village, offering snacks, cooling drinks, ice creams and toys. There are even souvenirs for the many visitors from abroad who flock to this part of the state for holidays. The Amelia Earhart Park allows everyone to enjoy a bit of the country, right in the heart of a huge city center. It is one of many green spaces that bring the wonders of the outdoors to those who might not have the opportunity otherwise."
"Amelia Island Historic District","Florida","Amelia Island Historic District","Amelia Island Historic District is located at Fernandina Beach on Amelia Island, Florida and is approximately 20 miles from Jacksonville International Airport. The historic district encompasses a 50 block area in the downtown section of the city and has 450 structures on the National Register of Historic Places. There is a high concentration of buildings dating back to the late 19th century in this area.  There are many beautiful homes from the latter part of the 19th century that have been restored to their original condition as well as churches and commercial buildings. The district also features the depot for Florida's first cross state railroad and Florida's oldest operating hotel and oldest operating saloon. The cobbled stone streets are lined with pineapple palm trees and also have restaurants amongst the old buildings. Visitors to the area can take riding tours on one of the trolleys or on a horse drawn carriage with narration provided by the guide. Walking tours are also available including a ghost tour and a pub crawl. The Amelia Island Museum of History is housed in the historic Nassau County jail and provides visitors with more insight into the history of the island and the county."
"Amelia Island Lighthouse","Florida","Amelia Island Lighthouse","Amelia Island Lighthouse is located on the north end of Amelia Island in Nassau County, Florida. Built in 1838 the lighthouse is the oldest in Florida and the only one from the Territorial Period to survive without any major rebuilding or being moved. The beacon still functions today thanks to the help of local Coast Guard Auxiliary volunteers.   The lighthouse is owned by the City of Fernandina Beach, which operates tours of the lighthouse grounds on the first and third Wednesday of each month. A minimum of 10 and a maximum of 25 are permitted for each tour and unfortunately visitors are not allowed to climb to the top of the lighthouse. A bus picks up participants at 10am on the day of the tour from the Atlantic Recreation Center in Atlantic Avenue. The guided tours give visitors an insight into the history of the lighthouse and the restoration work that has taken place. The lighthouse sits three quarters of a mile inland on a 60-foot bluff overlooking marshland grasses and Egans Creek, and has a very rare granite spiral stairway.  Whilst in the area visitors can stop and dine at several places just a mile from the lighthouse including Horizons Continental Cuisine on Ash Street and the Beech Street Grill"
